date_entry,strike_price,put_writer_oi,put_wri_oi_prev,put_volume,put_ltp,expiry_date,nifty_spot_price
2025-05-27 13:36:05,23800,31275,26025,59850,75.50,2025-06-12,24823.60
2025-05-27 13:41:06,23800,31275,26025,59850,75.50,2025-06-12,24833.60
2025-05-27 13:46:06,23800,31350,26025,59925,76.45,2025-06-12,24850.60
2025-05-27 15:11:05,23800,34725,26025,77550,75.95,2025-06-12,24837.55
2025-05-27 15:16:06,23800,35250,26025,77850,75.00,2025-06-12,24831.45
2025-05-27 15:21:06,23800,35475,26025,78450,74.75,2025-06-12,24825.10
2025-05-27 15:26:06,23800,35550,26025,80625,74.40,2025-06-12,24820.95
2025-05-27 15:31:05,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 15:35:06,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 15:51:06,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:05:05,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:10:07,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:15:06,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:20:05,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:30:06,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:35:06,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 16:40:05,23800,35250,26025,81525,65.40,2025-06-12,24826.20
2025-05-27 11:16:04,23900,2763300,2649150,13407450,8.30,2025-05-29,24911.45
2025-05-27 11:21:05,23900,2769000,2649150,14020650,8.15,2025-05-29,24896.90
2025-05-27 11:26:04,23900,2727525,2649150,14493825,7.70,2025-05-29,24985.60
2025-05-27 11:31:05,23900,2797500,2649150,15290475,8.15,2025-05-29,25055.65
2025-05-27 11:36:04,23900,2775375,2649150,15884100,7.95,2025-05-29,25014.60
2025-05-27 11:40:05,23900,2771625,2649150,16242375,8.30,2025-05-29,24972.00
2025-05-27 11:46:05,23900,2907825,2649150,16792800,7.90,2025-05-29,24966.35
2025-05-27 11:51:05,23900,2948925,2649150,17030925,8.00,2025-05-29,24916.30
2025-05-27 11:56:06,23900,2943225,2649150,17153550,7.45,2025-05-29,24968.30
2025-05-27 12:01:05,23900,2951625,2649150,17372250,7.70,2025-05-29,24932.55
2025-05-27 12:06:05,23900,2936700,2649150,17724525,7.55,2025-05-29,24956.70
2025-05-27 12:11:05,23900,2934675,2649150,17916000,7.25,2025-05-29,24942.65
2025-05-27 12:16:05,23900,2934825,2649150,18148650,7.55,2025-05-29,24947.20
2025-05-27 12:21:05,23900,2928075,2649150,18265050,7.50,2025-05-29,24925.70
2025-05-27 12:26:05,23900,2928450,2649150,18689700,8.15,2025-05-29,24889.35
2025-05-27 12:31:05,23900,2935575,2649150,19535100,10.10,2025-05-29,24821.05
2025-05-27 12:36:04,23900,2735625,2649150,20330250,9.40,2025-05-29,24864.30
2025-05-27 12:41:05,23900,2765925,2649150,20502900,9.70,2025-05-29,24856.40
2025-05-27 12:46:04,23900,2784000,2649150,20736075,8.85,2025-05-29,24873.70
2025-05-27 12:51:05,23900,2787075,2649150,20998125,9.30,2025-05-29,24846.40
2025-05-27 12:56:05,23900,2817525,2649150,21318675,8.85,2025-05-29,24846.60
2025-05-27 13:01:04,23900,2810700,2649150,21468975,8.75,2025-05-29,24823.10
2025-05-27 13:06:05,23900,2800200,2649150,21680925,9.10,2025-05-29,24811.75
2025-05-27 13:11:05,23900,2786475,2649150,21906900,7.90,2025-05-29,24826.65
2025-05-27 13:16:05,23900,2804400,2649150,22303275,6.65,2025-05-29,24843.60
2025-05-27 13:21:05,23900,2780700,2649150,22523175,6.90,2025-05-29,24824.05
2025-05-27 13:31:04,23900,2778225,2649150,22967625,6.00,2025-05-29,24822.30
2025-05-27 13:36:05,23900,2788875,2649150,23254125,6.25,2025-05-29,24823.15
2025-05-27 13:41:05,23900,2764575,2649150,23403975,6.10,2025-05-29,24836.10
2025-05-27 13:46:05,23900,2784525,2649150,23828475,6.30,2025-05-29,24851.15
2025-05-27 15:11:05,23900,2789775,2649150,29083950,4.80,2025-05-29,24837.95
2025-05-27 15:16:05,23900,2813475,2649150,29703150,5.10,2025-05-29,24829.65
2025-05-27 15:21:05,23900,2851950,2649150,30393975,5.60,2025-05-29,24823.05
2025-05-27 15:26:05,23900,3181350,2649150,31596900,5.65,2025-05-29,24820.55
2025-05-27 15:31:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 15:35:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 15:51:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:05:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:10:06,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:15:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:20:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:30:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:35:05,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 16:40:04,23900,3280125,2649150,32240775,4.85,2025-05-29,24826.20
2025-05-27 11:16:05,23900,205950,143925,544500,46.80,2025-06-05,24910.30
2025-05-27 11:21:05,23900,206850,143925,555825,46.60,2025-06-05,24897.45
2025-05-27 11:26:05,23900,206025,143925,573675,41.25,2025-06-05,24984.75
2025-05-27 11:31:05,23900,203775,143925,612900,39.25,2025-06-05,25055.65
2025-05-27 11:36:05,23900,199800,143925,656625,41.85,2025-06-05,25015.85
2025-05-27 11:40:05,23900,221775,143925,714075,43.10,2025-06-05,24972.45
2025-05-27 11:46:05,23900,212925,143925,762000,43.65,2025-06-05,24964.85
2025-05-27 11:51:06,23900,217050,143925,809775,44.15,2025-06-05,24916.35
2025-05-27 11:56:06,23900,223725,143925,818325,41.75,2025-06-05,24966.25
2025-05-27 12:01:06,23900,224175,143925,837900,42.50,2025-06-05,24931.90
2025-05-27 12:06:05,23900,224625,143925,849825,41.80,2025-06-05,24955.65
2025-05-27 12:11:06,23900,223800,143925,860550,41.15,2025-06-05,24943.45
2025-05-27 12:16:05,23900,222375,143925,867375,42.40,2025-06-05,24947.20
2025-05-27 12:21:05,23900,221625,143925,880800,42.45,2025-06-05,24925.70
2025-05-27 12:26:06,23900,220500,143925,902850,46.85,2025-06-05,24889.60
2025-05-27 12:31:05,23900,221250,143925,938100,53.20,2025-06-05,24820.80
2025-05-27 12:36:05,23900,222300,143925,957225,49.60,2025-06-05,24864.00
2025-05-27 12:41:05,23900,226275,143925,967725,50.70,2025-06-05,24857.65
2025-05-27 12:46:05,23900,227250,143925,981075,48.25,2025-06-05,24874.60
2025-05-27 12:51:05,23900,225300,143925,992250,51.15,2025-06-05,24846.40
2025-05-27 12:56:05,23900,226725,143925,1000125,49.85,2025-06-05,24846.40
2025-05-27 13:01:05,23900,226125,143925,1019025,51.25,2025-06-05,24828.05
2025-05-27 13:06:05,23900,225900,143925,1038900,52.75,2025-06-05,24811.75
2025-05-27 13:11:05,23900,226350,143925,1055850,48.75,2025-06-05,24827.70
2025-05-27 13:16:05,23900,224175,143925,1064775,46.65,2025-06-05,24843.60
2025-05-27 13:21:05,23900,226500,143925,1072125,49.05,2025-06-05,24824.35
2025-05-27 13:31:05,23900,228450,143925,1093650,46.05,2025-06-05,24822.00
2025-05-27 13:36:05,23900,227325,143925,1111125,48.80,2025-06-05,24823.15
2025-05-27 13:41:06,23900,227550,143925,1117575,48.70,2025-06-05,24833.60
2025-05-27 13:46:05,23900,227325,143925,1125975,47.05,2025-06-05,24850.20
2025-05-27 15:11:05,23900,244200,143925,1448850,45.95,2025-06-05,24837.95
2025-05-27 15:16:06,23900,243675,143925,1463400,45.70,2025-06-05,24831.45
2025-05-27 15:21:06,23900,250575,143925,1505700,46.35,2025-06-05,24822.60
2025-05-27 15:26:06,23900,237375,143925,1538775,47.00,2025-06-05,24820.55
2025-05-27 15:31:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 15:35:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 15:51:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:05:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:10:06,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:15:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:20:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:30:06,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:35:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 16:40:05,23900,236475,143925,1559400,45.20,2025-06-05,24826.20
2025-05-27 11:16:05,23900,37575,35475,24150,86.10,2025-06-12,24909.15
2025-05-27 11:21:06,23900,37575,35475,24525,83.70,2025-06-12,24897.80
2025-05-27 11:26:05,23900,37650,35475,25200,79.00,2025-06-12,24984.10
2025-05-27 11:31:06,23900,37875,35475,26925,73.00,2025-06-12,25060.10
2025-05-27 11:36:05,23900,37875,35475,27525,76.00,2025-06-12,25014.80
2025-05-27 11:40:06,23900,37425,35475,29475,79.55,2025-06-12,24973.05
2025-05-27 11:46:05,23900,36450,35475,29625,78.80,2025-06-12,24964.85
2025-05-27 11:51:06,23900,36450,35475,29700,79.40,2025-06-12,24916.35
2025-05-27 11:56:06,23900,36900,35475,30600,78.80,2025-06-12,24966.25
2025-05-27 12:01:06,23900,36825,35475,30675,81.20,2025-06-12,24931.90
2025-05-27 12:06:06,23900,36900,35475,31275,79.80,2025-06-12,24956.40
2025-05-27 12:11:06,23900,36150,35475,31875,78.40,2025-06-12,24942.55
2025-05-27 12:16:06,23900,36150,35475,32625,80.30,2025-06-12,24948.45
2025-05-27 12:21:05,23900,36150,35475,33300,81.00,2025-06-12,24926.10
2025-05-27 12:26:06,23900,36300,35475,34500,87.40,2025-06-12,24889.25
2025-05-27 12:31:06,23900,36225,35475,34650,94.80,2025-06-12,24820.70
2025-05-27 12:36:05,23900,35925,35475,35475,90.85,2025-06-12,24866.45
2025-05-27 12:41:06,23900,35925,35475,36000,90.05,2025-06-12,24858.70
2025-05-27 12:46:05,23900,35925,35475,36150,91.00,2025-06-12,24874.60
2025-05-27 12:51:05,23900,36000,35475,38850,91.75,2025-06-12,24846.40
2025-05-27 12:56:06,23900,36000,35475,39150,92.90,2025-06-12,24847.20
2025-05-27 13:01:05,23900,36750,35475,39225,92.15,2025-06-12,24828.05
2025-05-27 13:06:05,23900,36750,35475,39450,93.20,2025-06-12,24811.30
2025-05-27 13:11:06,23900,36975,35475,39975,89.65,2025-06-12,24828.00
2025-05-27 13:16:06,23900,36600,35475,40350,88.70,2025-06-12,24844.80
2025-05-27 13:21:05,23900,36600,35475,40425,88.15,2025-06-12,24824.35
2025-05-27 13:31:05,23900,36825,35475,41550,88.15,2025-06-12,24821.70
2025-05-27 13:36:05,23900,36825,35475,41550,88.15,2025-06-12,24823.60
2025-05-27 13:41:06,23900,36825,35475,41550,88.15,2025-06-12,24833.60
2025-05-27 13:46:06,23900,36900,35475,41775,85.95,2025-06-12,24850.60
2025-05-27 15:11:05,23900,38175,35475,55500,88.55,2025-06-12,24837.55
2025-05-27 15:16:06,23900,37425,35475,57075,87.85,2025-06-12,24831.45
2025-05-27 15:21:06,23900,37575,35475,57675,87.85,2025-06-12,24825.10
2025-05-27 15:26:06,23900,38175,35475,59625,88.40,2025-06-12,24820.95
2025-05-27 15:31:05,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 15:35:06,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 15:51:06,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:05:05,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:10:07,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:15:06,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:20:05,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:30:06,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:35:06,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 16:40:05,23900,38175,35475,59925,86.55,2025-06-12,24826.20
2025-05-27 11:16:04,24000,10576725,12444975,44810100,11.60,2025-05-29,24911.45
2025-05-27 11:21:05,24000,10677450,12444975,46378425,11.50,2025-05-29,24896.90
2025-05-27 11:26:04,24000,10891575,12444975,47515725,10.50,2025-05-29,24985.60
2025-05-27 11:31:05,24000,10915350,12444975,49030200,11.00,2025-05-29,25055.65
2025-05-27 11:36:04,24000,10832175,12444975,50836125,10.90,2025-05-29,25014.60
2025-05-27 11:40:05,24000,10833525,12444975,52107375,11.60,2025-05-29,24972.00
2025-05-27 11:46:05,24000,11031750,12444975,53996025,10.90,2025-05-29,24966.35
2025-05-27 11:51:05,24000,11238975,12444975,54942300,11.10,2025-05-29,24916.30
2025-05-27 11:56:06,24000,11297700,12444975,55552725,10.30,2025-05-29,24968.30
2025-05-27 12:01:05,24000,11128275,12444975,56642850,10.70,2025-05-29,24932.55
2025-05-27 12:06:05,24000,11259750,12444975,57843225,10.40,2025-05-29,24956.70
2025-05-27 12:11:05,24000,11070675,12444975,58624050,9.90,2025-05-29,24942.65
2025-05-27 12:16:05,24000,11141775,12444975,59010000,10.40,2025-05-29,24947.20
2025-05-27 12:21:05,24000,11093850,12444975,59428350,10.30,2025-05-29,24925.70
2025-05-27 12:26:05,24000,11071575,12444975,60540000,11.30,2025-05-29,24889.35
2025-05-27 12:31:05,24000,10950300,12444975,62571000,14.35,2025-05-29,24821.05
2025-05-27 12:36:04,24000,10694025,12444975,63984450,13.05,2025-05-29,24864.30
2025-05-27 12:41:05,24000,10799400,12444975,64662825,13.40,2025-05-29,24856.40
2025-05-27 12:46:04,24000,10821750,12444975,65561175,12.00,2025-05-29,24873.70
2025-05-27 12:51:05,24000,10718400,12444975,66049275,12.90,2025-05-29,24846.40
2025-05-27 12:56:05,24000,10720050,12444975,66710175,12.15,2025-05-29,24846.60
2025-05-27 13:01:04,24000,10731375,12444975,67077600,11.95,2025-05-29,24823.10
2025-05-27 13:06:05,24000,10728675,12444975,67583625,12.40,2025-05-29,24811.75
2025-05-27 13:11:05,24000,10753350,12444975,68691675,10.80,2025-05-29,24826.65
2025-05-27 13:16:05,24000,10928325,12444975,70155825,9.10,2025-05-29,24843.60
2025-05-27 13:21:05,24000,10954425,12444975,70770225,9.60,2025-05-29,24824.05
2025-05-27 13:31:04,24000,10893300,12444975,71967075,8.35,2025-05-29,24822.30
2025-05-27 13:36:05,24000,10754925,12444975,72679725,8.80,2025-05-29,24823.15
2025-05-27 13:41:05,24000,10812000,12444975,73068375,8.70,2025-05-29,24836.10
2025-05-27 13:46:05,24000,10748775,12444975,73949400,9.00,2025-05-29,24851.15
2025-05-27 15:11:05,24000,11150925,12444975,90146550,7.10,2025-05-29,24837.95
2025-05-27 15:16:05,24000,11267625,12444975,91507200,7.45,2025-05-29,24829.65
2025-05-27 15:21:05,24000,11773425,12444975,92912700,8.25,2025-05-29,24823.05
2025-05-27 15:26:05,24000,11721300,12444975,94257525,8.05,2025-05-29,24820.55
2025-05-27 15:31:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 15:35:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 15:51:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:05:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:10:06,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:15:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:20:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:30:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:35:05,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 16:40:04,24000,11765625,12444975,95221500,7.00,2025-05-29,24826.20
2025-05-27 11:16:05,24000,1455150,821100,3581775,56.50,2025-06-05,24910.30
2025-05-27 11:21:05,24000,1468050,821100,3709575,56.20,2025-06-05,24897.45
2025-05-27 11:26:05,24000,1474125,821100,3824400,50.25,2025-06-05,24984.75
2025-05-27 11:31:05,24000,1462575,821100,3961575,47.10,2025-06-05,25055.65
2025-05-27 11:36:05,24000,1461525,821100,4060275,50.40,2025-06-05,25015.85
2025-05-27 11:40:05,24000,1464075,821100,4182375,51.15,2025-06-05,24972.45
2025-05-27 11:46:05,24000,1451550,821100,4262700,52.50,2025-06-05,24964.85
2025-05-27 11:51:06,24000,1445775,821100,4314450,52.75,2025-06-05,24916.35
2025-05-27 11:56:06,24000,1446450,821100,4365525,50.05,2025-06-05,24966.25
2025-05-27 12:01:06,24000,1441050,821100,4444500,52.00,2025-06-05,24931.90
2025-05-27 12:06:05,24000,1445025,821100,4476525,50.60,2025-06-05,24955.65
2025-05-27 12:11:06,24000,1445550,821100,4515375,50.00,2025-06-05,24943.45
2025-05-27 12:16:05,24000,1444500,821100,4586925,51.60,2025-06-05,24947.20
2025-05-27 12:21:05,24000,1451775,821100,4616100,52.00,2025-06-05,24925.70
2025-05-27 12:26:06,24000,1453950,821100,4689000,57.00,2025-06-05,24889.60
2025-05-27 12:31:05,24000,1454550,821100,4825575,64.30,2025-06-05,24820.80
2025-05-27 12:36:05,24000,1453875,821100,4892925,60.20,2025-06-05,24864.00
2025-05-27 12:41:05,24000,1452975,821100,4924950,61.45,2025-06-05,24857.65
2025-05-27 12:46:05,24000,1451850,821100,4962225,57.90,2025-06-05,24874.60
2025-05-27 12:51:05,24000,1458000,821100,4982700,62.50,2025-06-05,24846.40
2025-05-27 12:56:05,24000,1466625,821100,5029425,60.80,2025-06-05,24846.40
2025-05-27 13:01:05,24000,1467225,821100,5061975,62.60,2025-06-05,24828.05
2025-05-27 13:06:05,24000,1473750,821100,5116275,64.45,2025-06-05,24811.75
2025-05-27 13:11:05,24000,1475625,821100,5165400,59.90,2025-06-05,24827.70
2025-05-27 13:16:05,24000,1486125,821100,5209950,57.00,2025-06-05,24843.60
2025-05-27 13:21:05,24000,1496775,821100,5265150,60.30,2025-06-05,24824.35
2025-05-27 13:31:05,24000,1515300,821100,5396025,56.95,2025-06-05,24822.00
2025-05-27 13:36:05,24000,1532100,821100,5447550,59.75,2025-06-05,24823.15
2025-05-27 13:41:06,24000,1542000,821100,5486925,59.20,2025-06-05,24833.60
2025-05-27 13:46:05,24000,1542150,821100,5564025,57.00,2025-06-05,24850.20
2025-05-27 15:11:05,24000,1643925,821100,6930825,56.65,2025-06-05,24837.95
2025-05-27 15:16:06,24000,1638225,821100,7012950,56.30,2025-06-05,24831.45
2025-05-27 15:21:06,24000,1645650,821100,7054350,57.40,2025-06-05,24822.60
2025-05-27 15:26:06,24000,1647600,821100,7113450,57.25,2025-06-05,24820.55
2025-05-27 15:31:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 15:35:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 15:51:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:05:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:10:06,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:15:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:20:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:30:06,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:35:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 16:40:05,24000,1652550,821100,7204200,56.70,2025-06-05,24826.20
2025-05-27 11:16:05,24000,211425,182250,333375,96.00,2025-06-12,24909.15
2025-05-27 11:21:06,24000,209700,182250,347475,98.00,2025-06-12,24897.80
2025-05-27 11:26:05,24000,210075,182250,359475,89.25,2025-06-12,24984.10
2025-05-27 11:31:06,24000,209625,182250,390300,83.05,2025-06-12,25060.10
2025-05-27 11:36:05,24000,203925,182250,418425,89.00,2025-06-12,25014.80
2025-05-27 11:40:06,24000,204975,182250,430575,91.00,2025-06-12,24973.05
2025-05-27 11:46:05,24000,206775,182250,441975,92.00,2025-06-12,24964.85
2025-05-27 11:51:06,24000,208650,182250,448050,95.50,2025-06-12,24916.35
2025-05-27 11:56:06,24000,209550,182250,460575,89.75,2025-06-12,24966.25
2025-05-27 12:01:06,24000,209400,182250,466575,92.70,2025-06-12,24931.90
2025-05-27 12:06:06,24000,209625,182250,474975,91.45,2025-06-12,24956.40
2025-05-27 12:11:06,24000,209550,182250,479850,90.80,2025-06-12,24942.55
2025-05-27 12:16:06,24000,209550,182250,489000,93.00,2025-06-12,24948.45
2025-05-27 12:21:05,24000,209925,182250,496725,93.80,2025-06-12,24926.10
2025-05-27 12:26:06,24000,212700,182250,516525,101.15,2025-06-12,24889.25
2025-05-27 12:31:06,24000,213000,182250,526125,111.00,2025-06-12,24820.70
2025-05-27 12:36:05,24000,211350,182250,536250,104.80,2025-06-12,24866.45
2025-05-27 12:41:06,24000,211725,182250,540900,105.35,2025-06-12,24858.70
2025-05-27 12:46:05,24000,211950,182250,543600,102.50,2025-06-12,24874.60
2025-05-27 12:51:05,24000,211875,182250,549825,106.90,2025-06-12,24846.40
2025-05-27 12:56:06,24000,212400,182250,552075,104.95,2025-06-12,24847.20
2025-05-27 13:01:05,24000,212700,182250,557325,107.15,2025-06-12,24828.05
2025-05-27 13:06:05,24000,212925,182250,567525,110.00,2025-06-12,24811.30
2025-05-27 13:11:06,24000,217800,182250,568125,104.70,2025-06-12,24828.00
2025-05-27 13:16:06,24000,217950,182250,568650,104.20,2025-06-12,24844.80
2025-05-27 13:21:05,24000,218850,182250,570450,104.80,2025-06-12,24824.35
2025-05-27 13:31:05,24000,219525,182250,574500,101.70,2025-06-12,24821.70
2025-05-27 13:36:05,24000,219675,182250,577575,104.95,2025-06-12,24823.60
2025-05-27 13:41:06,24000,220725,182250,582600,105.00,2025-06-12,24833.60
2025-05-27 13:46:06,24000,220800,182250,588600,101.20,2025-06-12,24850.60
2025-05-27 15:11:05,24000,225225,182250,660750,101.35,2025-06-12,24837.55
2025-05-27 15:16:06,24000,225150,182250,661725,101.95,2025-06-12,24831.45
2025-05-27 15:21:06,24000,226575,182250,665850,101.70,2025-06-12,24825.10
2025-05-27 15:26:06,24000,228000,182250,674400,101.65,2025-06-12,24820.95
2025-05-27 15:31:05,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 15:35:06,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 15:51:06,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:05:05,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:10:07,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:15:06,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:20:05,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:30:06,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:35:06,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 16:40:05,24000,228225,182250,678675,99.00,2025-06-12,24826.20
2025-05-27 11:16:04,24100,3420900,3044175,17937750,15.80,2025-05-29,24911.45
2025-05-27 11:21:05,24100,3377550,3044175,18681450,15.55,2025-05-29,24896.90
2025-05-27 11:26:04,24100,3307800,3044175,19468275,14.25,2025-05-29,24985.60
2025-05-27 11:31:05,24100,3216000,3044175,20467950,14.75,2025-05-29,25055.65
2025-05-27 11:36:04,24100,3272400,3044175,21533625,14.60,2025-05-29,25014.60
2025-05-27 11:40:05,24100,3272325,3044175,22248300,15.70,2025-05-29,24972.00
2025-05-27 11:46:05,24100,3280875,3044175,23047350,14.85,2025-05-29,24966.35
2025-05-27 11:51:05,24100,3268950,3044175,23498025,15.35,2025-05-29,24916.30
2025-05-27 11:56:06,24100,3258825,3044175,23815875,13.90,2025-05-29,24968.30
2025-05-27 12:01:05,24100,3263475,3044175,24108750,14.55,2025-05-29,24932.55
2025-05-27 12:06:05,24100,3333900,3044175,24519000,13.65,2025-05-29,24956.70
2025-05-27 12:11:05,24100,3382950,3044175,24793425,13.15,2025-05-29,24942.65
2025-05-27 12:16:05,24100,3392250,3044175,25080450,14.05,2025-05-29,24947.20
2025-05-27 12:21:05,24100,3377775,3044175,25404600,13.80,2025-05-29,24925.70
2025-05-27 12:26:05,24100,3326925,3044175,26062650,15.60,2025-05-29,24889.35
2025-05-27 12:31:05,24100,3328200,3044175,26988975,19.90,2025-05-29,24821.05
2025-05-27 12:36:04,24100,3280350,3044175,27683175,17.90,2025-05-29,24864.30
2025-05-27 12:41:05,24100,3290625,3044175,27950550,18.35,2025-05-29,24856.40
2025-05-27 12:46:04,24100,3312300,3044175,28272750,16.30,2025-05-29,24873.70
2025-05-27 12:51:05,24100,3314625,3044175,28529625,17.70,2025-05-29,24846.40
2025-05-27 12:56:05,24100,3305025,3044175,28913175,16.65,2025-05-29,24846.60
2025-05-27 13:01:04,24100,3323100,3044175,29195250,16.55,2025-05-29,24823.10
2025-05-27 13:06:05,24100,3301800,3044175,29484600,16.95,2025-05-29,24811.75
2025-05-27 13:11:05,24100,3297375,3044175,29766525,15.05,2025-05-29,24826.65
2025-05-27 13:16:05,24100,3305775,3044175,30288600,12.75,2025-05-29,24843.60
2025-05-27 13:21:05,24100,3284925,3044175,30609975,13.45,2025-05-29,24824.05
2025-05-27 13:31:04,24100,3307050,3044175,31301475,11.70,2025-05-29,24822.30
2025-05-27 13:36:05,24100,3301200,3044175,31614750,12.40,2025-05-29,24823.15
2025-05-27 13:41:05,24100,3319500,3044175,31805925,12.20,2025-05-29,24836.10
2025-05-27 13:46:05,24100,3337575,3044175,32060775,12.30,2025-05-29,24851.15
2025-05-27 15:11:05,24100,3368325,3044175,40198650,9.95,2025-05-29,24837.95
2025-05-27 15:16:05,24100,3406425,3044175,40634550,10.30,2025-05-29,24829.65
2025-05-27 15:21:05,24100,3473550,3044175,41451300,11.60,2025-05-29,24823.05
2025-05-27 15:26:05,24100,3540525,3044175,42275700,11.10,2025-05-29,24820.55
2025-05-27 15:31:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 15:35:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 15:51:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:05:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:10:06,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:15:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:20:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:30:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:35:05,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 16:40:04,24100,3586125,3044175,42809400,9.70,2025-05-29,24826.20
2025-05-27 11:16:05,24100,259125,184800,895200,69.05,2025-06-05,24910.30
2025-05-27 11:21:05,24100,260775,184800,921450,68.30,2025-06-05,24897.45
