date_entry,strike_price,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,expiry_date,nifty_spot_price
2025-05-27 12:51:05,24300,2550,2250,2025,809.00,2025-06-12,24846.40
2025-05-27 12:56:06,24300,2550,2250,2025,809.00,2025-06-12,24847.20
2025-05-27 13:01:05,24300,2550,2250,2025,809.00,2025-06-12,24828.05
2025-05-27 11:16:04,24400,684675,705825,648825,582.05,2025-05-29,24911.45
2025-05-27 11:21:05,24400,685050,705825,676050,575.65,2025-05-29,24896.90
2025-05-27 11:26:04,24400,684375,705825,687675,665.10,2025-05-29,24985.60
2025-05-27 11:31:05,24400,681375,705825,707775,733.50,2025-05-29,25055.65
2025-05-27 11:36:04,24400,682800,705825,718800,688.00,2025-05-29,25014.60
2025-05-27 11:40:05,24400,682800,705825,726675,653.85,2025-05-29,24972.00
2025-05-27 11:46:05,24400,682200,705825,734625,660.40,2025-05-29,24966.35
2025-05-27 11:51:05,24400,681750,705825,746400,597.80,2025-05-29,24916.30
2025-05-27 11:56:06,24400,686475,705825,759000,643.50,2025-05-29,24968.30
2025-05-27 12:01:05,24400,686400,705825,762900,609.05,2025-05-29,24932.55
2025-05-27 12:06:05,24400,686475,705825,766125,638.35,2025-05-29,24956.70
2025-05-27 12:11:05,24400,686625,705825,769050,624.60,2025-05-29,24942.65
2025-05-27 12:16:05,24400,686700,705825,770775,638.10,2025-05-29,24947.20
2025-05-27 12:21:05,24400,687300,705825,777150,619.00,2025-05-29,24925.70
2025-05-27 12:26:05,24400,690750,705825,790425,582.55,2025-05-29,24889.35
2025-05-27 12:31:05,24400,689625,705825,805125,532.95,2025-05-29,24821.05
2025-05-27 12:36:04,24400,694050,705825,825975,560.15,2025-05-29,24864.30
2025-05-27 12:41:05,24400,694875,705825,829350,551.10,2025-05-29,24856.40
2025-05-27 12:46:04,24400,695700,705825,834675,565.45,2025-05-29,24873.70
2025-05-27 12:51:05,24400,694725,705825,840975,540.00,2025-05-29,24846.40
2025-05-27 12:56:05,24400,695250,705825,853500,539.35,2025-05-29,24846.60
2025-05-27 13:01:04,24400,694575,705825,861975,526.00,2025-05-29,24823.10
2025-05-27 11:16:05,24400,91575,82125,62175,662.85,2025-06-05,24910.30
2025-05-27 11:21:05,24400,91575,82125,62775,679.05,2025-06-05,24897.45
2025-05-27 11:26:05,24400,91650,82125,63675,688.20,2025-06-05,24984.75
2025-05-27 11:31:05,24400,90225,82125,73800,777.35,2025-06-05,25055.65
2025-05-27 11:36:05,24400,90150,82125,75675,780.80,2025-06-05,25015.85
2025-05-27 11:40:05,24400,89100,82125,75975,726.10,2025-06-05,24972.45
2025-05-27 11:46:05,24400,89100,82125,76800,726.00,2025-06-05,24964.85
2025-05-27 11:51:06,24400,89025,82125,77550,680.00,2025-06-05,24916.35
2025-05-27 11:56:06,24400,89025,82125,80025,695.15,2025-06-05,24966.25
2025-05-27 12:01:06,24400,89325,82125,80400,723.00,2025-06-05,24931.90
2025-05-27 12:06:05,24400,89250,82125,80850,729.40,2025-06-05,24955.65
2025-05-27 12:11:06,24400,89100,82125,81075,720.00,2025-06-05,24943.45
2025-05-27 12:16:05,24400,89100,82125,81075,720.00,2025-06-05,24947.20
2025-05-27 12:21:05,24400,89100,82125,81150,698.10,2025-06-05,24925.70
2025-05-27 12:26:06,24400,89025,82125,82200,669.15,2025-06-05,24889.60
2025-05-27 12:31:05,24400,89025,82125,85425,641.75,2025-06-05,24820.80
2025-05-27 12:36:05,24400,88125,82125,85950,658.10,2025-06-05,24864.00
2025-05-27 12:41:05,24400,87450,82125,87600,647.95,2025-06-05,24857.65
2025-05-27 12:46:05,24400,87750,82125,87825,650.00,2025-06-05,24874.60
2025-05-27 12:51:05,24400,87900,82125,88275,661.85,2025-06-05,24846.40
2025-05-27 12:56:05,24400,87675,82125,88725,632.70,2025-06-05,24846.40
2025-05-27 13:01:05,24400,88050,82125,89925,625.25,2025-06-05,24828.05
2025-05-27 11:16:05,24400,6450,6975,5100,750.00,2025-06-12,24909.15
2025-05-27 11:21:06,24400,6300,6975,5250,767.00,2025-06-12,24897.80
2025-05-27 11:26:05,24400,6225,6975,6675,800.00,2025-06-12,24984.10
2025-05-27 11:31:06,24400,6225,6975,6675,800.00,2025-06-12,25060.10
2025-05-27 11:36:05,24400,5400,6975,6825,860.10,2025-06-12,25014.80
2025-05-27 11:40:06,24400,5400,6975,6825,860.10,2025-06-12,24973.05
2025-05-27 11:46:05,24400,5400,6975,6825,860.10,2025-06-12,24964.85
2025-05-27 11:51:06,24400,5400,6975,6825,860.10,2025-06-12,24916.35
2025-05-27 11:56:06,24400,5400,6975,6825,860.10,2025-06-12,24966.25
2025-05-27 12:01:06,24400,5400,6975,6975,818.00,2025-06-12,24931.90
2025-05-27 12:06:06,24400,5400,6975,6975,818.00,2025-06-12,24956.40
2025-05-27 12:11:06,24400,5400,6975,6975,818.00,2025-06-12,24942.55
2025-05-27 12:16:06,24400,5400,6975,6975,818.00,2025-06-12,24948.45
2025-05-27 12:21:05,24400,5400,6975,6975,818.00,2025-06-12,24926.10
2025-05-27 12:26:06,24400,5400,6975,6975,818.00,2025-06-12,24889.25
2025-05-27 12:31:06,24400,5400,6975,6975,818.00,2025-06-12,24820.70
2025-05-27 12:36:05,24400,5400,6975,6975,818.00,2025-06-12,24866.45
2025-05-27 12:41:06,24400,5400,6975,6975,818.00,2025-06-12,24858.70
2025-05-27 12:46:05,24400,5400,6975,6975,818.00,2025-06-12,24874.60
2025-05-27 12:51:05,24400,5400,6975,7050,737.60,2025-06-12,24846.40
2025-05-27 12:56:06,24400,5475,6975,7200,727.70,2025-06-12,24847.20
2025-05-27 13:01:05,24400,5475,6975,7200,727.70,2025-06-12,24828.05
2025-05-27 11:16:04,24500,3236400,3168975,4195650,500.00,2025-05-29,24911.45
2025-05-27 11:21:05,24500,3224550,3168975,4350525,492.85,2025-05-29,24896.90
2025-05-27 11:26:04,24500,3197925,3168975,4569300,574.10,2025-05-29,24985.60
2025-05-27 11:31:05,24500,3149100,3168975,4790850,646.10,2025-05-29,25055.65
2025-05-27 11:36:04,24500,3142200,3168975,4896150,602.00,2025-05-29,25014.60
2025-05-27 11:40:05,24500,3125925,3168975,5034600,575.00,2025-05-29,24972.00
2025-05-27 11:46:05,24500,3173400,3168975,5154975,565.00,2025-05-29,24966.35
2025-05-27 11:51:05,24500,3170250,3168975,5232825,513.85,2025-05-29,24916.30
2025-05-27 11:56:06,24500,3165300,3168975,5285400,562.60,2025-05-29,24968.30
2025-05-27 12:01:05,24500,3159375,3168975,5342625,522.55,2025-05-29,24932.55
2025-05-27 12:06:05,24500,3156300,3168975,5386425,558.45,2025-05-29,24956.70
2025-05-27 12:11:05,24500,3157275,3168975,5412300,536.90,2025-05-29,24942.65
2025-05-27 12:16:05,24500,3157425,3168975,5428350,541.20,2025-05-29,24947.20
2025-05-27 12:21:05,24500,3156900,3168975,5455050,531.00,2025-05-29,24925.70
2025-05-27 12:26:05,24500,3159075,3168975,5509575,499.15,2025-05-29,24889.35
2025-05-27 12:31:05,24500,3160950,3168975,5676450,451.50,2025-05-29,24821.05
2025-05-27 12:36:04,24500,3170700,3168975,5783100,476.65,2025-05-29,24864.30
2025-05-27 12:41:05,24500,3170475,3168975,5805975,471.45,2025-05-29,24856.40
2025-05-27 12:46:04,24500,3169350,3168975,5830200,482.25,2025-05-29,24873.70
2025-05-27 12:51:05,24500,3176325,3168975,5871600,459.00,2025-05-29,24846.40
2025-05-27 12:56:05,24500,3189525,3168975,5941350,457.00,2025-05-29,24846.60
2025-05-27 13:01:04,24500,3191850,3168975,5983425,446.40,2025-05-29,24823.10
2025-05-27 11:16:05,24500,286500,294075,411375,594.15,2025-06-05,24910.30
2025-05-27 11:21:05,24500,283350,294075,432600,595.90,2025-06-05,24897.45
2025-05-27 11:26:05,24500,277500,294075,459150,660.00,2025-06-05,24984.75
2025-05-27 11:31:05,24500,275850,294075,481575,720.45,2025-06-05,25055.65
2025-05-27 11:36:05,24500,278925,294075,507750,687.80,2025-06-05,25015.85
2025-05-27 11:40:05,24500,278700,294075,516300,654.05,2025-06-05,24972.45
2025-05-27 11:46:05,24500,280350,294075,521625,655.35,2025-06-05,24964.85
2025-05-27 11:51:06,24500,281700,294075,536625,606.10,2025-06-05,24916.35
2025-05-27 11:56:06,24500,283875,294075,545850,652.00,2025-06-05,24966.25
2025-05-27 12:01:06,24500,284700,294075,552675,622.45,2025-06-05,24931.90
2025-05-27 12:06:05,24500,283725,294075,558675,647.70,2025-06-05,24955.65
2025-05-27 12:11:06,24500,286275,294075,563175,635.00,2025-06-05,24943.45
2025-05-27 12:16:05,24500,286275,294075,566100,632.55,2025-06-05,24947.20
2025-05-27 12:21:05,24500,287925,294075,569175,624.00,2025-06-05,24925.70
2025-05-27 12:26:06,24500,288900,294075,580275,590.00,2025-06-05,24889.60
2025-05-27 12:31:05,24500,289050,294075,604050,558.15,2025-06-05,24820.80
2025-05-27 12:36:05,24500,285525,294075,639900,583.50,2025-06-05,24864.00
2025-05-27 12:41:05,24500,292350,294075,657225,576.00,2025-06-05,24857.65
2025-05-27 12:46:05,24500,298875,294075,686175,584.00,2025-06-05,24874.60
2025-05-27 12:51:05,24500,284775,294075,697575,567.25,2025-06-05,24846.40
2025-05-27 12:56:05,24500,292425,294075,735525,566.15,2025-06-05,24846.40
2025-05-27 13:01:05,24500,287850,294075,741975,552.55,2025-06-05,24828.05
2025-05-27 11:16:05,24500,24375,20925,54375,673.05,2025-06-12,24909.15
2025-05-27 11:21:06,24500,24300,20925,57225,685.00,2025-06-12,24897.80
2025-05-27 11:26:05,24500,23775,20925,58650,721.40,2025-06-12,24984.10
2025-05-27 11:31:06,24500,23250,20925,59400,780.00,2025-06-12,25060.10
2025-05-27 11:36:05,24500,23025,20925,60525,776.55,2025-06-12,25014.80
2025-05-27 11:40:06,24500,22950,20925,61500,734.60,2025-06-12,24973.05
2025-05-27 11:46:05,24500,22125,20925,61650,724.00,2025-06-12,24964.85
2025-05-27 11:51:06,24500,22125,20925,61875,695.40,2025-06-12,24916.35
2025-05-27 11:56:06,24500,22125,20925,62025,732.00,2025-06-12,24966.25
2025-05-27 12:01:06,24500,22125,20925,63000,745.00,2025-06-12,24931.90
2025-05-27 12:06:06,24500,21600,20925,63375,733.00,2025-06-12,24956.40
2025-05-27 12:11:06,24500,21600,20925,63375,733.00,2025-06-12,24942.55
2025-05-27 12:16:06,24500,21600,20925,63375,733.00,2025-06-12,24948.45
2025-05-27 12:21:05,24500,21600,20925,63450,704.40,2025-06-12,24926.10
2025-05-27 12:26:06,24500,21600,20925,66450,679.00,2025-06-12,24889.25
2025-05-27 12:31:06,24500,21000,20925,70350,645.00,2025-06-12,24820.70
2025-05-27 12:36:05,24500,21900,20925,71175,670.00,2025-06-12,24866.45
2025-05-27 12:41:06,24500,22125,20925,71775,660.00,2025-06-12,24858.70
2025-05-27 12:46:05,24500,22125,20925,71925,650.00,2025-06-12,24874.60
2025-05-27 12:51:05,24500,22275,20925,72075,653.25,2025-06-12,24846.40
2025-05-27 12:56:06,24500,22350,20925,72225,646.00,2025-06-12,24847.20
2025-05-27 13:01:05,24500,22425,20925,73275,637.25,2025-06-12,24828.05
2025-05-27 11:16:04,24600,2123700,2090100,5032125,421.40,2025-05-29,24911.45
2025-05-27 11:21:05,24600,2110575,2090100,5225100,416.10,2025-05-29,24896.90
2025-05-27 11:26:04,24600,2101350,2090100,5419275,495.15,2025-05-29,24985.60
2025-05-27 11:31:05,24600,2064975,2090100,5554800,561.90,2025-05-29,25055.65
2025-05-27 11:36:04,24600,2061150,2090100,5647350,520.00,2025-05-29,25014.60
2025-05-27 11:40:05,24600,2060475,2090100,5731950,489.95,2025-05-29,24972.00
2025-05-27 11:46:05,24600,2057550,2090100,5786475,479.85,2025-05-29,24966.35
2025-05-27 11:51:05,24600,2061525,2090100,5853750,435.10,2025-05-29,24916.30
2025-05-27 11:56:06,24600,2069475,2090100,5917575,481.40,2025-05-29,24968.30
2025-05-27 12:01:05,24600,2059425,2090100,5965575,451.65,2025-05-29,24932.55
2025-05-27 12:06:05,24600,2050650,2090100,5997450,470.75,2025-05-29,24956.70
2025-05-27 12:11:05,24600,2051850,2090100,6049650,456.60,2025-05-29,24942.65
2025-05-27 12:16:05,24600,2051400,2090100,6072750,463.00,2025-05-29,24947.20
2025-05-27 12:21:05,24600,2054700,2090100,6105975,454.80,2025-05-29,24925.70
2025-05-27 12:26:05,24600,2066475,2090100,6176475,423.75,2025-05-29,24889.35
2025-05-27 12:31:05,24600,2070750,2090100,6295350,379.05,2025-05-29,24821.05
2025-05-27 12:36:04,24600,2103075,2090100,6433425,400.80,2025-05-29,24864.30
2025-05-27 12:41:05,24600,2117100,2090100,6491625,395.40,2025-05-29,24856.40
2025-05-27 12:46:04,24600,2120250,2090100,6632250,406.10,2025-05-29,24873.70
2025-05-27 12:51:05,24600,2109900,2090100,6711075,385.00,2025-05-29,24846.40
2025-05-27 12:56:05,24600,2121000,2090100,6780900,385.45,2025-05-29,24846.60
2025-05-27 13:01:04,24600,2127750,2090100,6864225,372.20,2025-05-29,24823.10
2025-05-27 11:16:05,24600,161325,162675,297900,522.95,2025-06-05,24910.30
2025-05-27 11:21:05,24600,160125,162675,312375,519.35,2025-06-05,24897.45
2025-05-27 11:26:05,24600,156975,162675,323850,585.00,2025-06-05,24984.75
2025-05-27 11:31:05,24600,151800,162675,335250,645.00,2025-06-05,25055.65
2025-05-27 11:36:05,24600,152175,162675,342375,609.45,2025-06-05,25015.85
2025-05-27 11:40:05,24600,151575,162675,347550,581.00,2025-06-05,24972.45
2025-05-27 11:46:05,24600,150450,162675,351825,575.00,2025-06-05,24964.85
2025-05-27 11:51:06,24600,150150,162675,358125,534.65,2025-06-05,24916.35
2025-05-27 11:56:06,24600,153825,162675,370200,566.35,2025-06-05,24966.25
2025-05-27 12:01:06,24600,152700,162675,374775,553.40,2025-06-05,24931.90
2025-05-27 12:06:05,24600,152775,162675,377250,568.65,2025-06-05,24955.65
2025-05-27 12:11:06,24600,153075,162675,378225,566.80,2025-06-05,24943.45
2025-05-27 12:16:05,24600,153525,162675,379350,571.30,2025-06-05,24947.20
2025-05-27 12:21:05,24600,152925,162675,380775,554.15,2025-06-05,24925.70
2025-05-27 12:26:06,24600,151950,162675,384750,525.45,2025-06-05,24889.60
2025-05-27 12:31:05,24600,151575,162675,412800,488.10,2025-06-05,24820.80
2025-05-27 12:36:05,24600,148350,162675,419475,507.65,2025-06-05,24864.00
2025-05-27 12:41:05,24600,148650,162675,420000,505.00,2025-06-05,24857.65
2025-05-27 12:46:05,24600,147450,162675,424875,511.10,2025-06-05,24874.60
2025-05-27 12:51:05,24600,148275,162675,425550,499.30,2025-06-05,24846.40
2025-05-27 12:56:05,24600,148575,162675,429225,494.90,2025-06-05,24846.40
2025-05-27 13:01:05,24600,148875,162675,436950,487.05,2025-06-05,24828.05
2025-05-27 11:16:05,24600,16725,14475,19725,598.00,2025-06-12,24909.15
2025-05-27 11:21:06,24600,16650,14475,20850,622.00,2025-06-12,24897.80
2025-05-27 11:26:05,24600,16500,14475,21525,630.00,2025-06-12,24984.10
2025-05-27 11:31:06,24600,16350,14475,22950,700.30,2025-06-12,25060.10
2025-05-27 11:36:05,24600,16350,14475,23775,705.00,2025-06-12,25014.80
2025-05-27 11:40:06,24600,16350,14475,23850,688.40,2025-06-12,24973.05
2025-05-27 11:46:05,24600,16275,14475,24150,645.20,2025-06-12,24964.85
2025-05-27 11:51:06,24600,16125,14475,24525,626.45,2025-06-12,24916.35
2025-05-27 11:56:06,24600,16125,14475,24525,626.45,2025-06-12,24966.25
2025-05-27 12:01:06,24600,16050,14475,24975,670.00,2025-06-12,24931.90
2025-05-27 12:06:06,24600,15825,14475,25050,660.00,2025-06-12,24956.40
2025-05-27 12:11:06,24600,15750,14475,25350,647.15,2025-06-12,24942.55
2025-05-27 12:16:06,24600,15750,14475,25350,647.15,2025-06-12,24948.45
2025-05-27 12:21:05,24600,15750,14475,25350,647.15,2025-06-12,24926.10
2025-05-27 12:26:06,24600,15525,14475,26700,615.30,2025-06-12,24889.25
2025-05-27 12:31:06,24600,15375,14475,27825,576.25,2025-06-12,24820.70
2025-05-27 12:36:05,24600,15450,14475,28275,603.40,2025-06-12,24866.45
2025-05-27 12:41:06,24600,15450,14475,28275,603.40,2025-06-12,24858.70
2025-05-27 12:46:05,24600,15375,14475,28575,601.20,2025-06-12,24874.60
2025-05-27 12:51:05,24600,15375,14475,28575,601.20,2025-06-12,24846.40
2025-05-27 12:56:06,24600,15600,14475,29100,585.65,2025-06-12,24847.20
2025-05-27 13:01:05,24600,15600,14475,29100,585.65,2025-06-12,24828.05
2025-05-27 11:16:04,24700,2593125,2313825,17057400,350.35,2025-05-29,24911.45
2025-05-27 11:21:05,24700,2544675,2313825,17629575,345.30,2025-05-29,24896.90
2025-05-27 11:26:04,24700,2512125,2313825,18154125,415.40,2025-05-29,24985.60
2025-05-27 11:31:05,24700,2406075,2313825,18688800,483.35,2025-05-29,25055.65
2025-05-27 11:36:04,24700,2400525,2313825,18925950,440.80,2025-05-29,25014.60
2025-05-27 11:40:05,24700,2395500,2313825,19155600,414.50,2025-05-29,24972.00
2025-05-27 11:46:05,24700,2383275,2313825,19351575,407.80,2025-05-29,24966.35
2025-05-27 11:51:05,24700,2382825,2313825,19494000,360.95,2025-05-29,24916.30
2025-05-27 11:56:06,24700,2381475,2313825,19611375,404.75,2025-05-29,24968.30
2025-05-27 12:01:05,24700,2376675,2313825,19741650,380.15,2025-05-29,24932.55
2025-05-27 12:06:05,24700,2371425,2313825,19855125,395.55,2025-05-29,24956.70
2025-05-27 12:11:05,24700,2376750,2313825,19917375,382.45,2025-05-29,24942.65
2025-05-27 12:16:05,24700,2381775,2313825,19968300,389.35,2025-05-29,24947.20
2025-05-27 12:21:05,24700,2382900,2313825,20043450,378.55,2025-05-29,24925.70
2025-05-27 12:26:05,24700,2391375,2313825,20226150,352.50,2025-05-29,24889.35
2025-05-27 12:31:05,24700,2391150,2313825,20506050,312.00,2025-05-29,24821.05
2025-05-27 12:36:04,24700,2420025,2313825,20802900,335.30,2025-05-29,24864.30
2025-05-27 12:41:05,24700,2418075,2313825,20881425,330.20,2025-05-29,24856.40
2025-05-27 12:46:04,24700,2419350,2313825,20998275,336.65,2025-05-29,24873.70
2025-05-27 12:51:05,24700,2430975,2313825,21135600,318.90,2025-05-29,24846.40
2025-05-27 12:56:05,24700,2442750,2313825,21290475,317.55,2025-05-29,24846.60
2025-05-27 13:01:04,24700,2445750,2313825,21445950,307.95,2025-05-29,24823.10
2025-05-27 11:16:05,24700,211725,166950,927450,455.70,2025-06-05,24910.30
2025-05-27 11:21:05,24700,207675,166950,956400,451.70,2025-06-05,24897.45
2025-05-27 11:26:05,24700,197475,166950,1000050,519.00,2025-06-05,24984.75
2025-05-27 11:31:05,24700,176550,166950,1055025,570.00,2025-06-05,25055.65
2025-05-27 11:36:05,24700,169050,166950,1077825,538.20,2025-06-05,25015.85
2025-05-27 11:40:05,24700,166800,166950,1092525,512.55,2025-06-05,24972.45
2025-05-27 11:46:05,24700,167175,166950,1099800,512.00,2025-06-05,24964.85
2025-05-27 11:51:06,24700,168000,166950,1113600,470.75,2025-06-05,24916.35
2025-05-27 11:56:06,24700,170925,166950,1127925,507.00,2025-06-05,24966.25
2025-05-27 12:01:06,24700,170475,166950,1138125,481.60,2025-06-05,24931.90
2025-05-27 12:06:05,24700,173250,166950,1142925,505.05,2025-06-05,24955.65
2025-05-27 12:11:06,24700,173175,166950,1146450,486.85,2025-06-05,24943.45
2025-05-27 12:16:05,24700,173100,166950,1153275,493.00,2025-06-05,24947.20
2025-05-27 12:21:05,24700,172350,166950,1156200,487.00,2025-06-05,24925.70
2025-05-27 12:26:06,24700,172125,166950,1177200,456.00,2025-06-05,24889.60
2025-05-27 12:31:05,24700,172350,166950,1206150,427.05,2025-06-05,24820.80
2025-05-27 12:36:05,24700,187050,166950,1254000,447.25,2025-06-05,24864.00
2025-05-27 12:41:05,24700,194475,166950,1265025,437.10,2025-06-05,24857.65
2025-05-27 12:46:05,24700,196800,166950,1275600,445.15,2025-06-05,24874.60
2025-05-27 12:51:05,24700,200250,166950,1287825,435.30,2025-06-05,24846.40
2025-05-27 12:56:05,24700,214425,166950,1314375,429.45,2025-06-05,24846.40
2025-05-27 13:01:05,24700,214500,166950,1328325,421.00,2025-06-05,24828.05
2025-05-27 11:16:05,24700,40050,23700,105825,540.75,2025-06-12,24909.15
2025-05-27 11:21:06,24700,39225,23700,108000,550.00,2025-06-12,24897.80
2025-05-27 11:26:05,24700,38925,23700,108450,560.70,2025-06-12,24984.10
2025-05-27 11:31:06,24700,38550,23700,111375,652.50,2025-06-12,25060.10
2025-05-27 11:36:05,24700,34725,23700,119925,620.15,2025-06-12,25014.80
2025-05-27 11:40:06,24700,31500,23700,125925,557.20,2025-06-12,24973.05
2025-05-27 11:46:05,24700,30300,23700,126150,579.60,2025-06-12,24964.85
2025-05-27 11:51:06,24700,30150,23700,126600,550.00,2025-06-12,24916.35
2025-05-27 11:56:06,24700,30150,23700,126900,577.40,2025-06-12,24966.25
2025-05-27 12:01:06,24700,30150,23700,126900,577.40,2025-06-12,24931.90
2025-05-27 12:06:06,24700,30150,23700,126900,577.40,2025-06-12,24956.40
2025-05-27 12:11:06,24700,29400,23700,128550,579.15,2025-06-12,24942.55
2025-05-27 12:16:06,24700,28950,23700,128925,587.85,2025-06-12,24948.45
2025-05-27 12:21:05,24700,28950,23700,128925,587.85,2025-06-12,24926.10
2025-05-27 12:26:06,24700,28950,23700,130500,546.30,2025-06-12,24889.25
2025-05-27 12:31:06,24700,29025,23700,133425,514.00,2025-06-12,24820.70
2025-05-27 12:36:05,24700,30525,23700,137175,545.00,2025-06-12,24866.45
2025-05-27 12:41:06,24700,31125,23700,138375,534.90,2025-06-12,24858.70
2025-05-27 12:46:05,24700,31425,23700,139950,532.65,2025-06-12,24874.60
2025-05-27 12:51:05,24700,31425,23700,139950,532.65,2025-06-12,24846.40
2025-05-27 12:56:06,24700,31500,23700,140850,526.10,2025-06-12,24847.20
2025-05-27 13:01:05,24700,32325,23700,141000,515.00,2025-06-12,24828.05
2025-05-27 11:16:04,24800,6224325,3258450,71385300,286.55,2025-05-29,24911.45
2025-05-27 11:21:05,24800,6018900,3258450,73717275,282.40,2025-05-29,24896.90
2025-05-27 11:26:04,24800,5933925,3258450,76116675,345.30,2025-05-29,24985.60
2025-05-27 11:31:05,24800,5243025,3258450,78321450,411.30,2025-05-29,25055.65
2025-05-27 11:36:04,24800,5159250,3258450,79604250,370.90,2025-05-29,25014.60
2025-05-27 11:40:05,24800,5069625,3258450,80595600,345.00,2025-05-29,24972.00
2025-05-27 11:46:05,24800,4949700,3258450,81364800,336.25,2025-05-29,24966.35
2025-05-27 11:51:05,24800,4947150,3258450,82055325,296.35,2025-05-29,24916.30
2025-05-27 11:56:06,24800,4913925,3258450,82568400,336.40,2025-05-29,24968.30
2025-05-27 12:01:05,24800,4845000,3258450,83152275,311.00,2025-05-29,24932.55
2025-05-27 12:06:05,24800,4848300,3258450,83619150,327.40,2025-05-29,24956.70
2025-05-27 12:11:05,24800,4855800,3258450,83904150,314.05,2025-05-29,24942.65
2025-05-27 12:16:05,24800,4857675,3258450,84146025,320.75,2025-05-29,24947.20
2025-05-27 12:21:05,24800,4883775,3258450,84436050,312.30,2025-05-29,24925.70
2025-05-27 12:26:05,24800,4888275,3258450,85118175,290.00,2025-05-29,24889.35
2025-05-27 12:31:05,24800,4905525,3258450,86194650,254.40,2025-05-29,24821.05
2025-05-27 12:36:04,24800,5011800,3258450,87599175,275.15,2025-05-29,24864.30
2025-05-27 12:41:05,24800,5017950,3258450,88092975,269.10,2025-05-29,24856.40
2025-05-27 12:46:04,24800,5027925,3258450,88714575,274.00,2025-05-29,24873.70
2025-05-27 12:51:05,24800,5105175,3258450,89313150,259.55,2025-05-29,24846.40
2025-05-27 12:56:05,24800,5142150,3258450,90161925,258.90,2025-05-29,24846.60
2025-05-27 13:01:04,24800,5163225,3258450,90965250,250.55,2025-05-29,24823.10
2025-05-27 11:16:05,24800,706725,341175,3392325,395.00,2025-06-05,24910.30
2025-05-27 11:21:05,24800,695925,341175,3551550,388.00,2025-06-05,24897.45
2025-05-27 11:26:05,24800,653625,341175,3737550,448.40,2025-06-05,24984.75
2025-05-27 11:31:05,24800,547275,341175,3939225,502.85,2025-06-05,25055.65
2025-05-27 11:36:05,24800,529275,341175,4022025,472.05,2025-06-05,25015.85
2025-05-27 11:40:05,24800,526725,341175,4075275,447.30,2025-06-05,24972.45
2025-05-27 11:46:05,24800,529500,341175,4122675,440.00,2025-06-05,24964.85
2025-05-27 11:51:06,24800,533550,341175,4187775,405.30,2025-06-05,24916.35
2025-05-27 11:56:06,24800,534525,341175,4231950,442.15,2025-06-05,24966.25
2025-05-27 12:01:06,24800,533100,341175,4270800,414.00,2025-06-05,24931.90
2025-05-27 12:06:05,24800,532350,341175,4298625,434.15,2025-06-05,24955.65
2025-05-27 12:11:06,24800,570825,341175,4392300,420.00,2025-06-05,24943.45
2025-05-27 12:16:05,24800,593550,341175,4431825,425.70,2025-06-05,24947.20
2025-05-27 12:21:05,24800,602100,341175,4455225,421.75,2025-06-05,24925.70
2025-05-27 12:26:06,24800,647025,341175,4574775,396.20,2025-06-05,24889.60
2025-05-27 12:31:05,24800,655875,341175,4676625,366.65,2025-06-05,24820.80
2025-05-27 12:36:05,24800,683925,341175,4780950,386.00,2025-06-05,24864.00
2025-05-27 12:41:05,24800,696300,341175,4817175,380.55,2025-06-05,24857.65
2025-05-27 12:46:05,24800,700050,341175,4875600,384.90,2025-06-05,24874.60
2025-05-27 12:51:05,24800,712950,341175,4922625,372.00,2025-06-05,24846.40
2025-05-27 12:56:05,24800,729750,341175,4983300,368.85,2025-06-05,24846.40
2025-05-27 13:01:05,24800,736800,341175,5052750,363.75,2025-06-05,24828.05
2025-05-27 11:16:05,24800,153600,109350,338325,478.40,2025-06-12,24909.15
2025-05-27 11:21:06,24800,145725,109350,366300,481.60,2025-06-12,24897.80
2025-05-27 11:26:05,24800,136800,109350,389100,535.00,2025-06-12,24984.10
2025-05-27 11:31:06,24800,123675,109350,422400,583.65,2025-06-12,25060.10
2025-05-27 11:36:05,24800,122100,109350,440850,566.55,2025-06-12,25014.80
2025-05-27 11:40:06,24800,120600,109350,447300,534.55,2025-06-12,24973.05
2025-05-27 11:46:05,24800,121800,109350,450900,530.50,2025-06-12,24964.85
2025-05-27 11:51:06,24800,121200,109350,455550,494.00,2025-06-12,24916.35
2025-05-27 11:56:06,24800,121050,109350,459150,527.00,2025-06-12,24966.25
2025-05-27 12:01:06,24800,120750,109350,461025,500.00,2025-06-12,24931.90
2025-05-27 12:06:06,24800,120750,109350,462975,521.00,2025-06-12,24956.40
2025-05-27 12:11:06,24800,120450,109350,464250,520.20,2025-06-12,24942.55
2025-05-27 12:16:06,24800,120375,109350,465450,523.60,2025-06-12,24948.45
2025-05-27 12:21:05,24800,120225,109350,465975,510.00,2025-06-12,24926.10
2025-05-27 12:26:06,24800,120675,109350,484425,488.90,2025-06-12,24889.25
2025-05-27 12:31:06,24800,120450,109350,493875,455.00,2025-06-12,24820.70
2025-05-27 12:36:05,24800,126900,109350,505125,479.30,2025-06-12,24866.45
2025-05-27 12:41:06,24800,126750,109350,507000,468.00,2025-06-12,24858.70
2025-05-27 12:46:05,24800,128475,109350,510975,478.70,2025-06-12,24874.60
2025-05-27 12:51:05,24800,128625,109350,511800,463.15,2025-06-12,24846.40
2025-05-27 12:56:06,24800,129675,109350,515700,464.10,2025-06-12,24847.20
